id,created_at,text
514439014846185472,2014-09-23 15:39:53,RT @CBSSF: 'It's hella time for leadership...' #Oakland candidate @libbyformayor talks about unconventional slogan. http://t.co/V0oQYNiqip
514438979370766336,2014-09-23 15:39:45,RT @KCBSNews: 'It's hella time for leadership...' #Oakland candidate @libbyformayor talks about unconventional slogan. http://t.co/Sd5tS002…
514238313624911872,2014-09-23 02:22:22,RT @CleggSean: It's hella time for leadership in Oakland @libbyformayor https://t.co/elTpVbpW5m
514238135610273792,2014-09-23 02:21:40,RT @BroadcastPRSoci: Libby Schaaf For Oakland Mayor Has Video That Connects - Libby Schaaf For Oakland Mayor Has Video That Connects Li... …
514176142043922432,2014-09-22 22:15:19,RT @zennie62 Libby Schaaf For Oakland Mayor Has Video That Connects http://t.co/oI8XGz5vw2  #news #oakmayor
514170510498738176,2014-09-22 21:52:57,"“How would you evaluate the handling of the city’s garbage contract?"" Read my answer to @OakMayor14's question here: http://t.co/8c8QOvHn6R"
514081606886100993,2014-09-22 15:59:40,“It’s Hella Time for Leadership in Oakland” hits airwaves today. Take a look: https://t.co/lryITAvK5Z
513742654564098049,2014-09-21 17:32:48,RT @timoreilly: .@pahlkadot gives an inspiring speech about STEM education at the Chabot Space &amp; Science Center Starlight Gala http://t.co/…
513148459738595328,2014-09-20 02:11:41,"Our student volunteers are meeting w/ Libby asking questions, &amp; giving great ideas on how to improve our city. #YourVoteMatters #OUSD"
513147149316411392,2014-09-20 02:06:28,"""Let me tell you why street repair can be sexy!"" -- Libby talks parklets, bike lanes, road diets at HQ. #oakmayor http://t.co/yWbmcqfYfD"
513139271817904128,2014-09-20 01:35:10,"Excited to have our dedicated volunteers making calls for us on a Friday night! Thanks Kenna, Monica and Mario! http://t.co/cbEx9ExUL4"
513127785175732224,2014-09-20 00:49:32,A balanced approach #constantcontact http://t.co/YLyiO8gPIo
512850617258082304,2014-09-19 06:28:10,RT @tdlove5: Schaaf says Libraries are the heart and soul of our city and we will find a way to keep them open! #oakmayor
512786299221049346,2014-09-19 02:12:35,"RT @GOPublicSchools: Libby Schaff: ""As long as half our kids don't finish high school, we won't have good public safety."" #oakmayor #oakbiz…"
512786152416235520,2014-09-19 02:12:00,"RT @Shake9169: ""@GOPublicSchools: @Libby4mayor : ""As long as half our kids don't finish high school, we won't have good public safety."" #oa…"
512348297080475649,2014-09-17 21:12:07,We received an important endorsement from @OaklandRising Action today! -&gt; http://t.co/9qUisQac3U Very proud to have their support #oakmayor
512341502333177857,2014-09-17 20:45:07,RT @tdlove5: Hey! #Oakland Rising Action political arm of @OaklandRising has their progressive endorsements. FB link -&gt; https://t.co/48oHhi…
512279858764713984,2014-09-17 16:40:10,"According to the @JohnDiazChron Oakland Mayoral Debate scorecard, @libbyformayor won for ""Best Comeback."" http://t.co/NfYj9mRmfW #oakmayor"
512055215340523520,2014-09-17 01:47:31,RT @OakMayor14: We asked #Oakland's mayoral candidates about the need for more #housing. Read their responses: http://t.co/clAn7X7dea #oakm…
512009243990306816,2014-09-16 22:44:51,"RT @ImpactHub_OAK 
TODAY: #Oakland Mayoral Candidate Forum on Business &amp; Jobs Creation 6:30-9pm http://t.co/8xXyL6yOj0 #oakmayor"
512000029318332416,2014-09-16 22:08:14,Even 2 hrs volunteering makes a BIG difference. Will you help us reach out to voters this week?   http://t.co/MXbWCqmBn7 #oakmayor
511991528361689088,2014-09-16 21:34:27,This week @OakMayor14 asked mayoral candidates about the need for more #housing. Read our responses: http://t.co/6zR28tiCV1 … #oakmayor
511939693294784512,2014-09-16 18:08:28,ONLY 10 Days Left to Support a Community Entrepreneur!: http://t.co/KVO5CEAXXM
511648591299899392,2014-09-15 22:51:44,Important Read: @KamalaHarris new report at http://t.co/7ZGG7zziLr . Support #EveryKidCounts legislation at http://t.co/SFwnDpLEht
511639894813196288,2014-09-15 22:17:11,RT @sonofabike: A lap of the #Oaklavia #LoveOurLakeDay route in one minute - http://t.co/AVTGnG3fVE
511639471473692674,2014-09-15 22:15:30,What was your favorite part of #Oaklavia  2014? #oakmayor #LoveOurLake @walkoakbikeoak @BikeEastBay http://t.co/FT0IOzE7Zx
511565540410667008,2014-09-15 17:21:43,"With 2 children in #OUSD Schools, Libby proudly supports Attendance Awareness Month in Oakland. http://t.co/3Vq46vuNbG #schooleveryday!"
511564375098798080,2014-09-15 17:17:06,RT @OaklandReads: #schooleveryday important to student achievement! Help us spread the word @libbyformayor @LynetteGM @roseann_torres  http…
511263202869403648,2014-09-14 21:20:21,"RT @BikeEastBay: Telegraph Ave bikeway, Oakland A's Bike Day, #Oaklavia, free classes, and more in today's Bike East Bay enews http://t.co/…"
511263196456308736,2014-09-14 21:20:19,RT @walkoakbikeoak: @media_viral sharing #oaklavia #loveourlake love with @walkoakbikeoak. http://t.co/emIcMj8khH
511263172963991552,2014-09-14 21:20:13,RT @thewildamy: It's Love Our Lake Day! Come enjoy the car-free streets today (perfect for biking &amp; playing). #Oaklavia http://t.co/Cuzb2rS…
511263156522340352,2014-09-14 21:20:10,RT @facesofoakland: Taking @facesofoakland fotos along the #Oaklavia Love Our Lake route at 386 17th Street today 11am-2pm! #represent #Oak…
511263077933658114,2014-09-14 21:19:51,@sweetbarbakery mmmmm!
511263032798769152,2014-09-14 21:19:40,RT @kimoballer: Out at Lake Merritt amphitheater for #Oaklavia #loveourlake great day! @ Beautiful Lake Merritt http://t.co/9y1BUD8f1i
511263001551192064,2014-09-14 21:19:33,"RT @dcstpaul: #Oaklavia. Seeing old friends. Meeting new ones. More community, not just bikes @Playworks http://t.co/TMm897IU9C"
511262698961526784,2014-09-14 21:18:20,"If you're not here yet, come on out &amp; join your fellow Oaklanders at #Oaklavia today til 4! Love Our Lake! #oakmayor http://t.co/yWrLM9Oj9N"
511261735487959040,2014-09-14 21:14:31,"RT @nottobeblamed: @libbyformayor coolest thing about meeting u at the lake today, Your kids r really proud of what their mom is doing!"
511249538506436609,2014-09-14 20:26:03,RT @BikeEastBay: Have you loved your lake today? Rise and shine! 11am-4pm today the streets around Lake Merritt come alive | http://t.co/mD…
510927081828384768,2014-09-13 23:04:43,Ethiopian Community + Cultural Fest! http://t.co/yJDLXLHHkh
510912629468975104,2014-09-13 22:07:17,"""I bring a lifetime of service in Oakland"" -- Libby Schaaf at Alameda County Dem Party endorsement meeting. #oakmayor http://t.co/ZPL9cK0AzK"
510911564249980928,2014-09-13 22:03:03,"After the AC Dems endorsement meeting, we're headed to the Ethiopian community &amp; cultural festival at Mosswood Park. Join Us!  #oakmayor"
510906226339618816,2014-09-13 21:41:51,Thanks to the organizers of #DiaDeLasAmericas in Oakland today. Beautiful day in the Fruitvale! #beastoakland http://t.co/o06v8IWhBT
510894387023212544,2014-09-13 20:54:48,Bumped into an EPIC group of students from  Epic School! #oakmayor #High5ForOakland http://t.co/KkN5hjqdVr
510892215703326720,2014-09-13 20:46:10,Headed to Fruitvale Transit Village for Dia De Las Americas!
510891818746003457,2014-09-13 20:44:36,RT @KimberlyEllis10: So much @EmergeCA love in the house for @libbyformayor. #GoRunWin http://t.co/ROBTLaYfs7
510891766648553472,2014-09-13 20:44:23,RT @rpnorton: Just had the opportunity to hear @libbyformayor discuss issues facing Oakland -- I think she'll be a fabulous Mayor! http://t…
510855877218168832,2014-09-13 18:21:47,"Today: Join Us at the annual Maxwell Park Day in the Park. 12PM-5:00PM on Fleming Ave., b/w Courtland Ave. and Monticello Ave. #oakmayor"
510222690360492032,2014-09-12 00:25:43,Our #transitday volunteers were great this week. Excited to continue our conversation w/ voters tonight! #oakmayor http://t.co/vVQLMF3yL2
510212648479490048,2014-09-11 23:45:49,"Tonight: Come hear Libby speak on the most pressing issues facing our city | West Oakland Senior Ctr, 1724 Adeline. http://t.co/Zpr8ZYDKag"
510208878316109824,2014-09-11 23:30:50,"(2/2) The location of tonight's mayoral forum is the West Oakland Senior Center, 1724 Adeline. THX to the sponsors. http://t.co/P9Ln0Ydacq"
510208344481865728,2014-09-11 23:28:43,1/2 Hope you can attend the West Oakland Neighbors Mayoral Candidates Forum tonight! Get there early - they always fill the hall. #oakmayor
510156977733767168,2014-09-11 20:04:36,Read Libby's answer to @OakMayor14's latest question about working w/ the City Council as Mayor:  http://t.co/ARJyVvktWM #oakmayor
510138500667023360,2014-09-11 18:51:11,Tonight: Catch Libby at the West Oakland #oakmayor Forum | 6:30-8:30PM | West Oakland Senior Center 1724 Adeline St. http://t.co/Mvg6RsRVW7
509933789271703552,2014-09-11 05:17:44,@eastbaycitizen @FinnCollom @DanMSiegel was wrong. The security guards at City Hall are certainly union.
509790093020639232,2014-09-10 19:46:44,RT @OaklandUdc: Mayoral and City Council debate tonight at City Hall in Oakland. Get Involved! http://t.co/pOzH892GXC
509753817429069824,2014-09-10 17:22:35,Tonight's #oakmayor debate has been moved to City Hall at 6pm.
509753172403822592,2014-09-10 17:20:01,RT @OakMayor14: In the next 2 days there will be 2 #Oakland mayoral forums. Learn more: http://t.co/FUAvAN6fTI || http://t.co/uhdarOzNZa #o…
509737842365329410,2014-09-10 16:19:06,RT @ThisIsKFaB: Thank you @chjohnson - hope this inspires more Oaklanders to get to the polls. http://t.co/PECffa4WcY via @SFGate. Go @libb…
509580879681683456,2014-09-10 05:55:23,"RT @Athletics: Showers in the forecast in Chicago, so naturally Donaldson brings the rain with a 2-run double. 4-0, A's."
509508984684806144,2014-09-10 01:09:42,"@tja0124 We appreciate your feedback, Mr. Anderson. We'll try to do better. We understand not everyone can get to debates/forums too. Thx."
509497899181305856,2014-09-10 00:25:39,"RT @OakMayor14: The next mayoral candidate forum is this Thursday, Sept. 11 at 6:30PM at the West Oakland Senior Center: http://t.co/uhdarO…"
509497682570649600,2014-09-10 00:24:48,Thank you to the many Oaklanders who joined us bright &amp; early for #TransitDay! Will you commit to volunteer? Click-&gt;http://t.co/WFvYU8IS1y
509425213466234880,2014-09-09 19:36:50,RT @oaklandlocal Love Our Lake Day brings love &amp; bikes to Lake Merritt &amp; downtown #Oakland 9/14 http://t.co/wGihKdasId
509372625689120769,2014-09-09 16:07:52,"RT @tdlove5: #oakmayor cands are stepping up their game! @Kaplan4Oakland and @bryanparker2014 ads on tv, @libbyformayor at BART! http://t.c…"
509370182557376512,2014-09-09 15:58:09,We're talking Oakland issues all over town this morning. Have a safe ride/walk/bike to work! #TransitDay #oakmayor http://t.co/ekMOgiMlSq
509366445256355840,2014-09-09 15:43:18,"Walk Oakland, Bike Oakland, Carpool Oakland! We're out meeting voters, talking transportation. #TransitDay#oakmayor http://t.co/b2ud2mmAhl"
509365669138157568,2014-09-09 15:40:13,Awesome volunteer Noah greeting Rockridge BART neighbors during #TransitDay activities this AM. Thx Noah! #oakmayor http://t.co/RbsUGm1u4p
509365122205110272,2014-09-09 15:38:03,Good morning Lakeshore neighbors! #TransitDay for the @libbyformayor campaign! http://t.co/JJ16wKjCW8
509352393524264960,2014-09-09 14:47:28,Headed to Stop #2 of #TransitDay! Thx to the 30 volunteers who are with us this AM! #oakmayor http://t.co/bLJAXcmeqd
509351518894436352,2014-09-09 14:44:00,Libby talks with a MacArthur BART neighbor about what City Hall can do to support homeless Oaklanders. #TransitDay http://t.co/otl3o6WJ7u
509345342941179904,2014-09-09 14:19:27,Team Libby is coming to a transit HUB near you. #TransitDay on the campaign is underway. Find us at MacArthur BART! http://t.co/ji7HNvwmsO
509200757417975808,2014-09-09 04:44:55,.@jazzpastord thank you! Our campaign appreciates your in-person AND online engagement in this important election. #oakmayor
509185588101005312,2014-09-09 03:44:39,Thursday: Libby debates other #oakmayor candidates at the West Oakland Mayoral Forum from 630PM - 830 PM at the West Oakland Senior Center
509125642667827200,2014-09-08 23:46:26,"RT @PortofOakland: We're proud to sponsor Love Our Lake Day on Sunday, Sept. 14 http://t.co/mZowuihNYc http://t.co/75wu0L2JAN"
509107206982094848,2014-09-08 22:33:11,.@peterlmay We're at a critical point in this election. Thank you for your support!
509101144300199937,2014-09-08 22:09:06,"RT @peterlmay: Join me in supporting Libby Schaaf for Oakland Mayor. She's sharp, energetic,homegrown and can work with different people: @…"
508736336782561280,2014-09-07 21:59:29,Door-to-door canvassing in Rockridge starting now! Meet up in front of 5468 Shafter Ave and canvass from 3:30 - 530PM. #WalkAcrossOakland
508684016388538368,2014-09-07 18:31:35,"Today 1-3pm: Come to our final #WalkAcrossOakland Party/Q&amp;A. 5468 Shafter Ave. #oakmayor Bring your tough questions, great ideas!"
508401938451267584,2014-09-06 23:50:42,"RT @OakMayor14: #Oakland Mayor's Race: News, Voter &amp; Candidate Info, Campaign Finances, Ranked-Choice Voting Info, &amp; More: http://t.co/xqby…"
508349146000936961,2014-09-06 20:20:55,A favorite moment from the campaign so far: Libby doing the Cupid Shuffle! Go 2 our Facebook/Instagram (libbyformayor) to see! #oakmayor
508342572033388544,2014-09-06 19:54:48,"RT @0aklandish: Rep your hood! New neighborhood pins available now at the downtown &amp; Dimond shops. Made in Oakland, USA parts! http://t.co/…"
508025573114122240,2014-09-05 22:55:09,RT @Oakland: September Issue of #Oakland #Economy Now is out! http://t.co/pNNq2RTdnY
508016546925780992,2014-09-05 22:19:17,SUNDAY: Door-to-door canvassing in Rockridge. Meet at 3PM in front of 5468 Shafter Ave and canvass from 3:30 - 530PM. #WalkAcrossOakland
507931516576337921,2014-09-05 16:41:25,"Come to our final #WalkAcrossOakland Party/Q&amp;A on SUN (5468 Shafter Ave). #oakmayor Bring your tough questions, great ideas!"
507663800980365313,2014-09-04 22:57:36,"To learn more about our campaign, including how you can volunteer, stop by our campaign HQ at 3909 Grand Ave. http://t.co/WFvYU8IS1y"
507642039828090881,2014-09-04 21:31:08,"Help our campaign reach every #Oakland voter. Knock on doors, make calls, talk to your neighbors. Join Us!  http://t.co/WFvYU8IS1y"
507589877148286978,2014-09-04 18:03:51,"Tonight: Hear Libby's vision for Oakland at an #oakmayor forum hosted by the John George Democratic Club, Humanist Hall (390 27th St) 6-8PM"
507584726287147008,2014-09-04 17:43:23,"RT @dcstpaul: Free computers and Internet for Oakland schoolkids, an upcycle opportunity for the rest of us   http://t.co/7HbipUrkYc"
507287114812104705,2014-09-03 22:00:47,"THURS (9/4) Hear Libby's vision for Oakland at a Forum hosted by the John George Democratic Club, 6PM-8PM | Humanist Hall (390 27th St)."
507255224168222720,2014-09-03 19:54:04,RT @greenkozi: RT @OakMayor14: Read what the candidates for Mayor think of the @LiftUpOakland minimum wage ballot measure: http://t.co/6deM…
507252042876715008,2014-09-03 19:41:25,33 Days 'Til Early Voting Begins! Will you sign up now to volunteer for one shift a week to help get Libby elected? http://t.co/WFvYU8IS1y
507088102234415104,2014-09-03 08:49:59,RT @OpenOakland: How can #opendata make Oaklanders safer? Our new app identifies potential quake risk homes. h/t @SPUR_Urbanist http://t.co…
506983723514871808,2014-09-03 01:55:13,"@davidcolburn (1/2) yes we'll be announcing series of issue specific (public safety, constituent/neighborhood) related endorsements soon!"
506859635408519168,2014-09-02 17:42:08,Transparency through Twitter: #oakmtg uses social media to engage the community in the 2014 mayoral elections via @oaklandlocal
506118494832701440,2014-08-31 16:37:07,Great @OaklandPride event this morning -- Thank you to the Stonewall Democratic Club! #LGBT #oaklandpride http://t.co/Uj50j29TQx
506085710051282944,2014-08-31 14:26:50,"RT @OaklandPride: Join us for the 1st Annual Oakland Pride 2014 PARADE

Sunday, August 31, 2014, 10:30am

Parade kicks off 10:30am... http:…"
506085592493342721,2014-08-31 14:26:22,"RT @OaklandPride: Are you ready for the 1st Annual Oakland Pride PARADE + FESTIVAL?

Parade: kicks off at 10:30am at Broadway &amp;... http://t…"
506085016305016832,2014-08-31 14:24:05,Ready to celebrate our #LGBTQ community? We are! Join Team Libby today at the @OaklandPride parade and festival. http://t.co/3HD3iIG3WU
505822867234107392,2014-08-30 21:02:23,Getting started at the Intertribal Friendship House. 2-4pm. walkacrossoakland #oakmayor http://t.co/pTX85aoZHa
505803664238186496,2014-08-30 19:46:05,Our #WalkAcrossOakland hit the doors in Eastlake meeting with neighbors + and leaders from the Vietnamese community. http://t.co/QjgB0mFwIN
505786891493318656,2014-08-30 18:39:26,We'll hold a #WalkAcrossOakland event today at 2pm! Bring your tough questions and neighbors! #oakmayor http://t.co/yHh6vQwh3b
505506212268359680,2014-08-30 00:04:07,"Love this from a fellow @OUSDNews alum! RT @tomhanks  Stuck in traffic,with my pick for the pennant. Hanx http://t.co/rkVe1FRvyQ Go A's!"
505505483533193216,2014-08-30 00:01:13,RT @LewsPlanB: The fact that @tomhanks is an A's fan and worked at the Coliseum when he was 14 should be included in all Oakland schools' c…
505504930640039936,2014-08-29 23:59:02,RT @0aklandish: The Coliseum: beloved and maligned http://t.co/ldSOpIxhLS #hometeam #wearetherethere #weareoakland http://t.co/trlS6kfbo7
505504752164028417,2014-08-29 23:58:19,RT @OaklandPride: Oakland Pride editions of the East Bay Express and the Bay Area Reporter are available at your local news stand.... http:…
505472032016850945,2014-08-29 21:48:18,"@jazzpastord great! Are you signed up to receive our emails with updates on upcoming events? Or stop by HQ when free, 3909 Grand 12-8 (m-f)"
505464003535990784,2014-08-29 21:16:24,RT @Oakland: Spending time in #Oakland this #weekend? Submit your fave photos to the http://t.co/As6hHdXZTT  photo contest by August 31st! …
505463887882223617,2014-08-29 21:15:56,"Walk with Libby, Door Knock with Libby: http://t.co/WFvYU8IS1y Meet SAT at 11:30 AM at Rooz Cafe (1918 Park Blvd.). #WalkAcrossOakland"
505457492977913856,2014-08-29 20:50:31,RT @youthradio: Youth Radio teaches young journalists to code: our Innovation Lab in the Oakland Trib!  http://t.co/EAIwQRnWQ1 via @insideb…
505457299775688704,2014-08-29 20:49:45,I'm incredibly proud + grateful to have the endorsement of the Alameda County Democratic Lawyers Club (ACDLC) - Libby #oakmayor
505453284941770752,2014-08-29 20:33:48,.@OakMayor14 YES. I was 1st elected official in Oakland to back the $12.25;  This is a bold change that is worth it. http://t.co/EsdKgCl0Mk
505442462643396608,2014-08-29 19:50:48,".@jazzpastord Pardon, no, Saturday."
505442267247542272,2014-08-29 19:50:01,". (2/2) @jazzpastord From 2:00 PM to 4:00 PM, come to
at Intertribal Friendship House (523 International Blvd.). Bring your Questions!"
505441654753353728,2014-08-29 19:47:35,".(1/2) @jazzpastord Thanks have you been able to make it to any of our non-debate events? House parties, etc?"
505439083103936512,2014-08-29 19:37:22,Lets hear from you... What's been missing from the #oakmayor debates so far that you want covered in the next one?
505419995409416193,2014-08-29 18:21:31,"SAT: Knock on doors with us! Meet at 11:30 AM in front of Rooz Cafe (1918 Park Blvd.), then knock on doors with us from 12:00 PM to 2:00 PM."
505145327213498368,2014-08-29 00:10:05,"Hear Libby tonight at the Alameda County DEM Party Mayoral Candidate Forum, 6:30 PM to 9:00 PM at the State Bldg (1515 Clay St.) #oakmayor"
505098256519815169,2014-08-28 21:03:03,RT @MJH510: Oakland's @youthradio teaches young journalists to code http://t.co/RRKv3BWgox @codeforamerica @GirlsWhoCode @ImpactHub_OAK @Ne…
505081915964010496,2014-08-28 19:58:07,FIERCE SISTAHS! An exhibition of historical photos of Bay Area Lesbians of Color 1975-1995 via @oaklibrary #tbt http://t.co/45UOh9P0Od
505063832696283136,2014-08-28 18:46:16,"We're packing lots of #Oakland love into 1 weekend! @OaklandPride, @HieroDay, &amp; #LaborDay events w/ union members and families. Join Us!"
505051337201967104,2014-08-28 17:56:36,Will you join #TeamLibby at @OaklandPride on SUN by signing up to staff a shift at our festival booth? http://t.co/WFvYU8IS1y
504756279156285440,2014-08-27 22:24:09,RT @oakmtg: Need updates on the #oakmayor candidates? Follow @OakMayor14 or @oaklandwiki visit http://t.co/yhBz19Ywwk or http://t.co/sLVfUq…
504756153687879681,2014-08-27 22:23:39,"RT @eastbaycitizen: Next #Oakmayor candidate forum is Thurs, Aug. 28, 6:30pm, also at Elihu Harris Bldg, 1515 Clay St and moderated by the …"
504754245401210880,2014-08-27 22:16:04,Congrats to @BikeBlogChris who was sworn in as a member of the newly formed Oakland Bicycle &amp; Pedestrian Commission on Tues.@walkoakbikeoak
504718510749007872,2014-08-27 19:54:04,RT @OakMayor14: We'll post the responses to our first #Oakland mayoral candidate question this afternoon on http://t.co/xqbyuHtkyU. Stay tu…
504687031012712448,2014-08-27 17:48:59,"From policing to incarceration, it is time for the country to counter systemic racial bias: http://t.co/HQaf5QMIiN #BeyondFerguson"
504490198646800384,2014-08-27 04:46:51,RT @WeinsteinKaren: Our emerge sister Libby Schaaf was a star tonight @EmergeCA @libbyformayor
503966169213071360,2014-08-25 18:04:32,One of our favorites from the #ChinatownStreetFest. Thx to OCCC for hosting this amazing annual event! #madeinoakland http://t.co/AStrblAYEv
502931878890860545,2014-08-22 21:34:38,Are you or someone you know looking for a place to intern this Fall semester? Come to our HQ at 3909 Grand Ave. @PeraltaColleges #oakmayor
502681147386511360,2014-08-22 04:58:19,"RT @eastbaycitizen: ""To get things done in Oakland, you have to follow a complex path,"" says @libbyformayor. Competent leadership is needed…"
502666487593586688,2014-08-22 04:00:04,RT @AD_Watson: @libbyformayor http://t.co/OvThQWuZUC. Will provide real leadership as mayor. #oakmtg
502658494177087489,2014-08-22 03:28:18,@TheREAL_MBrooks how so? I believe the point she made was that our city needs to collaborate with existing programs within our communities
502657800791527425,2014-08-22 03:25:33,RT @AD_Watson: @libbyformayor city needs more collaboration with commty programs. #oakmtg
502645717136338947,2014-08-22 02:37:32,Small locally owned businesses are the most likely to hire from within their own communities and keep jobs in Oakland #madeinoakland
502644636062851073,2014-08-22 02:33:14,RT @oakmtg: Do you have a question for the candidates? Post it here: #oakmayor.
502640746902478848,2014-08-22 02:17:47,RT @AD_Watson: @libbyformayor states the Mayor shoukd gain trust of cmmty and engage cmmty in the affairs of the city.  #oakmtg
502615295740379137,2014-08-22 00:36:39,We are going to be tweeting some highlights from the mayoral forum tonight from 7-9pm. Be sure to listen in #teamlibby #madeinoakland
502571532074631168,2014-08-21 21:42:45,RT @mike_ubell Tonight is the #oakmtg Social Media Mayoral Candidate Forum at City Hall. Come and participate. http://t.co/oRcs6a9wjc …
502571290273013760,2014-08-21 21:41:47,"RT @oakmtg: Hope to see you tonight at Live Forum 7 pm, city hall or watch on KTOP Comcast Ch 10/Att Uverse 99 #oakmayor http://t.co/veY71I…"
502555282531430402,2014-08-21 20:38:11,"Continuing the #walkacrossoakland in D3, walking down Adeline with a documentary film crew trying to… http://t.co/TWLDcr6cz6"
502519059422781440,2014-08-21 18:14:14,"Now ""city government can focus on our needs and can keep us competitive with the malls,"" said Swafford. #FlexParking. http://t.co/MGh3btDCSI"
502508992476639232,2014-08-21 17:34:14,Continuing the #walkacrossoakland today in District 3! Currently walking down Adeline across 12th so if you around come ask questions!
502496450748489728,2014-08-21 16:44:24,"""It's a triple win for Oakland,"" said Bruce Stoffmacher on Libby's plan that launched 1st flexible parking district. http://t.co/MGh3btVM6Q"
502233455074099200,2014-08-20 23:19:21,RT @eastbaycitizen: What the cool people will be doing this Thursday night... #oakmtg http://t.co/DXWoozqoDT
500370782745559041,2014-08-15 19:57:45,Oakland Grown - from Trustees to Trash #constantcontact http://t.co/us82WECzuZ
500364412717264897,2014-08-15 19:32:26,"RT @oaklandlocal: 27 things to do in #Oakland while it’s still summer, August 15 – 21 http://t.co/1FI2wdURbZ"
500364361286688768,2014-08-15 19:32:14,RT @oakmtg: Thanks to everyone who has particpated in our summer time #oakmayor twitter chats!
500037988810620930,2014-08-14 21:55:21,Just walking past the Hive cafe on MacArthur #walkacrossoakland I'll be back on Sunday doing a Q&amp;A explaining ranked choice voting at 11:30
500020242429407233,2014-08-14 20:44:50,Next leg of the #walkacrossoakland today. Walking along MacArthur in district 4!
499316528949383168,2014-08-12 22:08:32,@jazzpastord of course! Last week's ARISE H.S meet and greet was in the evening; trying to catch people when we can! Where do you live?
499312430493614080,2014-08-12 21:52:14,Come hear Libby's vision for Oakland’s future &amp; ask your toughest questions. World Ground Cafe 3726 MacArthur | Sunday 12-130PM. #oakmayor
498969118645551104,2014-08-11 23:08:02,RIP Robin Williams.
498697904895582209,2014-08-11 05:10:20,"@HarryElephante neighbors organized event. Not a fundraiser. I’m encouraging voters to cast 3 choices, but certainly not saying for whom."
498555203038109696,2014-08-10 19:43:17,.@kevinjavi96 Thanks for all the volunteer hours you've put in so far!
498554355176329216,2014-08-10 19:39:55,Happy birthday to a pair of amazing #TeamLibby supporters: John Protopappas and @sberley -- Thank you for all you do! http://t.co/hkrL6LFtLf
498547951724408832,2014-08-10 19:14:28,Tonight our #WalkAcrossOakland continues with an event at ARISE High School ((3301 E. 12th Suite #151 near Fruitvale Bart) 6-8PM. Join Us!
497868260067397632,2014-08-08 22:13:37,RT @EastBayExpress: Catch Oakland native Dee Dee Simon at Yoshi's tonight! http://t.co/2n3OAdL23M http://t.co/wEsvvOeUSY
497842862680068096,2014-08-08 20:32:42,"Making things official! I filed yesterday with a group of my endorsers, campaign staff, interns and my… http://t.co/GniU6AdSBk"
497788997427421185,2014-08-08 16:58:40,RT @MJH510: Good government means recognizing you can't do much alone. Nice LTE from @DanKalb on partnering w/ @libbyformayor. http://t.co/…
497503198391701504,2014-08-07 22:03:00,"""I’m supporting Libby because she is the only candidate with such a great depth of experience in OAK,” - supporter Bruce Beasley. #oakmayor"
497499236192120832,2014-08-07 21:47:15,"""I bring a unique set of experiences, in-depth city knowledge &amp; relationships to help get OAK working again."" -- @libbyformayor. #oakmayor"
497497539969441793,2014-08-07 21:40:31,Today I officially filed to run for Mayor of Oakland. It's time for good government in Oakland again. - LS #oakmayor #TeamLibby
497468896258310144,2014-08-07 19:46:42,#tbt meeting the most powerful person on earth! I'm still feeling the energy I got from meeting the… http://t.co/fP8cHUmZ7H
497133483392004096,2014-08-06 21:33:53,See the faces and places we encounter on the campaign thru our Instagram page: @libbyformayor #oakmayor
496100362533613569,2014-08-04 01:08:38,RT @oakyoenophile: @libbyformayor @TemescalDist Farmer's Market - Oakland has a good choice for Mayor http://t.co/j7GIWoZinQ
495369978682826752,2014-08-02 00:46:21,RT @nicksmithnews: View from the top! Dancing on the walls of #Oakland City Hall! It can only be http://t.co/HLrTOvyeuK #OakArtandSoul http…
495369934529388545,2014-08-02 00:46:10,RT @nicksmithnews: What the Hey??!! #Oakland's own #Bandaloop Wanna see it LIVE? Gotta be at #OakArtandSoul http://t.co/7wT5QqVp0I http://t…
495333923988467712,2014-08-01 22:23:05,"Did you see today's fundraising update? You make this campaign possible, and I just want to say thank you. -- LS. http://t.co/6dCBVk9Y1Q"
495269927008227328,2014-08-01 18:08:46,#walkacrossoakland Just met a woman that had nine brothers growing up as the only girl... I'm tough but not that tough #madeinoakland
495005323057324032,2014-08-01 00:37:20,We're proud to have received such amazing support 4 our campaign. But we're just getting started! --&gt; http://t.co/7Hm63YuiDY
495003621843419136,2014-08-01 00:30:34,RT @OaklandDaily One-alarm house fire controlled in Oakland hills http://t.co/Ev47VqFVOg
494973806151098369,2014-07-31 22:32:06,Getting some great food in District 6! Genny's Fire Pit has some great #BBQ #walkacrossoakland… http://t.co/qDcuysA4bx
494954683148935170,2014-07-31 21:16:06,"The common word so far today is ""opportunity"". In order for #oakland to improve its people need the opportunity to succeed #madeinoakland"
494909292177530881,2014-07-31 18:15:44,Hanging with some of the #artists at NIMBY last Sunday #tbt #madeinoakland http://t.co/AS7gzoB15z
494897809145872385,2014-07-31 17:30:07,Check out the photos from our #WalkAcrossOakland. http://t.co/X8Y8jJTc46. Join us this Sunday! Foothill Blvd at 64th Ave. at 9:30AM.
494631933012217856,2014-07-30 23:53:37,Its Libby's turn to play bartender this week for Candidates &amp; Cocktails at the MarriottCityCenter. Join us Thurs at 5:00pm. #Libbytini
494618282507251713,2014-07-30 22:59:22,"""People have waited long enough,"" Schaaf said. ""There will be challenges but it will be worth it."" http://t.co/XB8GuTa1D8 #minimumwage"
