id,created_at,text
813512740669009921,2016-12-26 22:32:06,"RT @WhiteHouse: ""In this holiday season, Michelle and I send our best wishes to those celebrating Kwanzaa."" —@POTUS https://t.co/txW4XcQZAg"
813512680661131266,2016-12-26 22:31:52,"RT @DanKalb: Now more than ever, may the lights of #Chanukah usher in a better world for all humankind. https://t.co/5fB6m9dpeA"
813114476559859712,2016-12-25 20:09:32,"From our family to yours, Happy Holidays 🌲 https://t.co/6eJmfXZRhm"
812407611303657472,2016-12-23 21:20:42,"RT @CompactofMayors: Looking towards 2017, cities continue to show climate leadership with alliances like the #GlobalCovenantofMayors. http…"
812379704384589824,2016-12-23 19:29:49,"Rest in heavenly peace, Sweetie. https://t.co/ypBV6nRoGv"
812377752359710721,2016-12-23 19:22:04,"RT @ACCFB: Moving @EastBayTimes article about Downs Memorial United Methodist Church, one of our incredible partner agencies: https://t.co/…"
812039420064870400,2016-12-22 20:57:39,RT @RepBarbaraLee: .@POTUS took a huge step to protect civil liberties &amp; block Trump’s hateful Muslim registry. This is leadership. https:/…
811733904314929152,2016-12-22 00:43:38,RT @0aklandish: You #shoplocal &amp; we #supportlocal: thrilled to announce our 2017 Innovator Award winners are @YouthALIVE510 @LPFI @BGCO_Oak…
811733868113842176,2016-12-22 00:43:30,RT @KaporCenter: Congrats to @THoodPrice &amp; @MandelaSH  for making the 10 Black Female Leaders in Tech to Watch list by @emjay_hill https://…
811713856573579264,2016-12-21 23:23:58,RT @PeraltaColleges: Follow Laney College on Twitter and stay informed about college news! https://t.co/ShohDExM0Z https://t.co/ZhwW52SaDu
811645428554821633,2016-12-21 18:52:04,"RT @FairylandCA: Meet Santa at Fairyland today thru Friday, 5 to 6 p.m. Don't miss our Festival of Lights parade! https://t.co/SRhGfBAli1"
811645333369303040,2016-12-21 18:51:41,RT @ShondaScott360: #BlackSanta rolls into Oakland on  @uber_sf sleigh w/ All-Star crew @MarshawnLynch @BaronDavis @TooShort 12.22.2016 @be…
811379895540428800,2016-12-21 01:16:56,RT @Civicorps: Join Civicorps and @LibbySchaaf in transforming dreams into opportunities! Donate today! https://t.co/Aqv6swELUN https://t.c…
811379754859261952,2016-12-21 01:16:22,Commonsense solutions save lives. Explore the 2016 Gun Law State by State Scorecard via @smartgunlaws: https://t.co/5Cp0WjCo1v
811335957525852160,2016-12-20 22:22:20,"RT @Oakland: #Oakland Minimum Wage goes up 31¢ to $12.86 on Jan. 1, 2017. Noticing required by Dec. 15. Posters &amp; more info https://t.co/Zt…"
811027623144878080,2016-12-20 01:57:08,The kids ❤️ Klay. Thank U @KlayThompson &amp; @GSWfoundation for supporting Oakland students this holiday season. Watch: https://t.co/TSO6Mzxirw
810980603399016448,2016-12-19 22:50:17,Bring smiles to local children by supporting @Oakland's community Toy Drive: https://t.co/XsUAw0FQRl
810966428253712384,2016-12-19 21:53:58,RT @AAMAOUSD: Make a difference in #Oakland. Contribute to AAMA! @LibbySchaaf @earlycareducate https://t.co/EAbadGnFms
810711160982904832,2016-12-19 04:59:37,I just lent $ to an Oakland entrepreneur. Join me on @Kiva today and impact a life too! https://t.co/BQE3D8nYHL
810645024664743936,2016-12-19 00:36:49,Clinched. #RaiderNation is playoff bound.
810606505829416961,2016-12-18 22:03:45,RT @OaklandEdFund: Congrats to #MackHouse on bringing a state football championship home to west #oakland  @OUSDNews @LibbySchaaf @LynetteG…
810579732781637632,2016-12-18 20:17:22,"Oakland celebrates the student-athletes, coaches, &amp; families of State Champion #McClymondsHS + the @ODowdDragons! https://t.co/0dS4ty0WmS"
810345426809303040,2016-12-18 04:46:19,"RT @FairylandCA: Sunday at Fairy Winterland: costumed critters, Children's Theatre, puppets, Santa, and thousands of twinkling lights! Noon…"
810337538518880257,2016-12-18 04:14:59,Lovely Tree Lighting by the Lake. Thank you @FairylandCA for the invite. https://t.co/gBBxoSVvbM
810247790676717568,2016-12-17 22:18:21,"Enjoying this holiday season with family, watching 'The Nutcracker' at the historic Paramount Theater. https://t.co/PylrtOEhY5"
809547034545897472,2016-12-15 23:53:48,@CBarlerin It was my pleasure.
809543546260725762,2016-12-15 23:39:56,"RT @DavidKCapelli: .@BeeckCenter CEO @SonalRShah 1st Social Innovation Officer for a US President:""The rules need to be re-written on inclu…"
809541885677031424,2016-12-15 23:33:20,"RT @BeeckCenter: Oakland's a special city &amp; the future of America. It's a city proud of its diversity, that fiercely welcomes all people. -…"
809499026487771136,2016-12-15 20:43:02,"By honoring the victims, local students cope with tragedy. (via @EastBayTimes) https://t.co/usJF13T6hJ #oaklandfire"
809443406090932226,2016-12-15 17:02:01,RT @KQEDForum: ON AIR: the future of building safety &amp; artist communities in Oakland. @LibbySchaaf will be our first guest. LISTEN: https:/…
809173019151085568,2016-12-14 23:07:36,"HUD Secretary @SecretaryCastro: ""Trump admin would do well to remember cities like Oakland."" I agree. https://t.co/W0cadf35J3"
809157633097613312,2016-12-14 22:06:27,"RT @johnmyers: .@JerryBrownGov delivers amped up climate speech in SF. Jabs Rick Perry and Texas: ""We've got more sun than you've got oil.""…"
809110343762907136,2016-12-14 18:58:33,RT @MBK_Alliance: Amazing panels at @WhiteHouse. You can join us live at the MBK event! https://t.co/Pk5K5dmrG6
809097396130983937,2016-12-14 18:07:06,"Today we're sharing ideas to support affordable housing, and the role of public-private partnerships (including tec… https://t.co/mNgRjY4QDc"
809095747966599168,2016-12-14 18:00:33,"RT @MJH510: ""We share a focus on addressing rapidly rising rents in our community. We're going to work to get this right here."" - @RepBarba…"
808816803606474752,2016-12-13 23:32:07,"Honored to co-host a round table discussion w/ @SecretaryCastro on #resilience, #equity &amp; #innovation in cities https://t.co/GILPjGMlkP"
808708464838987776,2016-12-13 16:21:37,RT @SF_DHSH: Gearing up for day 2 of the West Coast Mayors summit. Looking forward to another great day of discussion and strategy. #WCMS16
808488703173619714,2016-12-13 01:48:22,RT @mayoredlee: Joining mayors from up &amp; down the #WestCoast to explore new innovative strategies to better address homelessness in our cit…
808488387053121537,2016-12-13 01:47:07,RT @mgafni: Firefighters ring bell 36 times for #oaklandfire victims #ghostshipfire #GhostShip #oaklandwarehousefire https://t.co/vMGuYJTizJ
807723469316100096,2016-12-10 23:07:36,"RT @OPDChris: Thank you, @woodstiff for all that you do, have done, and will do. You've been a great partner to us, our community and many…"
807723300340133888,2016-12-10 23:06:56,RT @DanKalb: #PowerOutage in parts of #NorthOakland and Berkeley. Thousands w/o electric power. #PG&amp;E working on problem. Will be fixed soo…
806579981660745729,2016-12-07 19:23:47,"UPDATE: This morning, search &amp; recovery efforts at 1315 31st Ave were concluded. For more information: https://t.co/HhqeHgKOAr #oaklandfire"
806341753703788545,2016-12-07 03:37:09,"The @Oakland website includes updates on the #oaklandfire, resources for families and those who wish to help. https://t.co/xNbyFJZSiX"
806339973012025344,2016-12-07 03:30:05,RT @OaklandOnline: Filmmaker and arts mentor Alex Ghassan among Oakland fire victims https://t.co/RNEHav9I6R https://t.co/R25c0G7PrH
806312483287756800,2016-12-07 01:40:51,An Operational Update of the 31st Avenue #oaklandfire will take place at 5:45 p.m.
806237503900352512,2016-12-06 20:42:54,"RT @oaklandpoliceca: 12/6/16 @ 6:00am - No additional victims located overnight at 31st Ave, 85-90% of building searched, power outage stil…"
805948450579677184,2016-12-06 01:34:19,"Update from the City of Oakland on the #oaklandfire at 31st Avenue (12/5/16, 4:30 p.m) https://t.co/bC8iYCA9oL @RepBarbaraLee @AlamedaCounty"
805919464361365504,2016-12-05 23:39:08,"I want to thank multi-jurisdictional partners who've come to our aid in our darkest hour, esp @ACSOSheriffs &amp; coroners office. #oaklandfire"
805831993854308352,2016-12-05 17:51:33,"RT @WhiteHouse: Read @POTUS’s statement on the fire in Oakland, California: https://t.co/NQ6vniYgd0 https://t.co/hG4yt4PFqB"
805691788560187396,2016-12-05 08:34:26,RT @ACSOSheriffs: Our next operational press availability briefing will be Monday 12/5 at 6am 31st/International.
805557722653466624,2016-12-04 23:41:42,"Update from the City of @Oakland on the tragic fire on 31st Avenue. (Sunday, 12/4, 3PM). #oaklandfire https://t.co/bC8iYCA9oL"
805220637413285888,2016-12-04 01:22:14,RT @ACSOSheriffs: Family assistance center 2425 E 12th Street. Alameda County Building. Families can call 510 382-3000
805216003814625280,2016-12-04 01:03:50,RT @Athletics: Our thoughts are with everyone affected by the #OaklandFire. We are Oakland. Donate to help. https://t.co/dtVUflIQNp https:/…
805189497855979520,2016-12-03 23:18:30,The Family Assistance Ctr is at 2425 E. 12th St. Family/friends looking to locate loved ones may go there or call 5103823000. #oaklandfire
805175001011716096,2016-12-03 22:20:54,LIVE footage of press conference on #oaklandfire https://t.co/MY6Bfc0CJT
805174728746860548,2016-12-03 22:19:49,"RT @KCBSNews: Live now (2:20 pm.): Oakland mayor, officials press conference. https://t.co/QZBgIYHmZ4"
805133348548984832,2016-12-03 19:35:23,Statement re: 31st Avenue Fire. More to come this afternoon on this immense tragedy. #oaklandfire https://t.co/egRylqfQhL
804899006027419648,2016-12-03 04:04:11,Sending best wishes to @Matthew_Artz -- I wish you well in your future endeavors.
804465540701954048,2016-12-01 23:21:45,"RT @volunteerswork: Cities still where real change can occur re climate change, immigration, Ed reform- don't lose hope @LibbySchaaf #cpi20…"
804461060589637632,2016-12-01 23:03:57,"RT @sean_rico: ""I encourage you to lift up a regionalist agenda"" @LibbySchaaf in response to @JessicaWeare's q about city silos and #BayAre…"
804379462485716993,2016-12-01 17:39:43,RT @SFBTevents: Check out our Q&amp;A with @Oakland Mayor @LibbySchaaf here: https://t.co/txLAta8UGk #SFBTStructures
804065833710276608,2016-11-30 20:53:28,"RT @NARAL: Happy birthday to Shirley Chisholm, 1st African-American woman elected to Congress &amp; a trailblazer for #reprorights! https://t.c…"
804052988624896000,2016-11-30 20:02:25,In celebration of National Entrepreneurship Month @WhiteHouse touts @Oakland @KaporCenter @KaporCapital &amp; @LPFI https://t.co/7jeiZGQd4g
803798937056382976,2016-11-30 03:12:55,@dlatorre49 Oakland is a Sanctuary City and will remain one.
803757245704060928,2016-11-30 00:27:15,RT @HiddenGeniusPro: Its #GivingTuesday support #TheHiddenGeniusProject Give young men the experience of our #IntensiveImmersionProgram htt…
803727825689710592,2016-11-29 22:30:20,Support the students of Oakland on #GivingTuesday with a contribution to the #OaklandPromise https://t.co/bVuPwjDZSK
803725497519591424,2016-11-29 22:21:05,RT @misssey_org: Support MISSSEY on #GivingTuesday! https://t.co/LNZG09fwEn https://t.co/grekdUSAHt
803685258914693120,2016-11-29 19:41:12,RT @eoydc: Happy #GivingTuesday! Support EOYDC today and help elevate youth! https://t.co/fYI1hHBIsj
803497085295177728,2016-11-29 07:13:28,"@Sleeve_sisters thank you! Send us a link, we'll help promote!"
803404746015051776,2016-11-29 01:06:32,"@Skipatch @KQED There is a lot of confusion and justifiable fear right now. Glad you asked, and I hope you'll work to inform others."
803385396419641344,2016-11-28 23:49:39,Proud to join 30+ mayors urging President-elect for continued action on #climatechange https://t.co/H1OTLHjTnt #ClimateMayors @climateone
803379372933709824,2016-11-28 23:25:43,@Skipatch We already are a sanctuary city &amp; I'm fully committed to ensuring we remain one. https://t.co/6NEBDusdbA / https://t.co/umnCzqnH7O
803328195978067968,2016-11-28 20:02:21,RT @AHC_oakland: Support #ArtAsActivism and Oakland Youth for #GivingTuesday + beyond! Our work is possible bc of supporters like U! https:…
803324596648710144,2016-11-28 19:48:03,"RT @NewCo: ""We have to figure out a way to streamline building affordable housing. This is a critical conversion to have."" – @LibbySchaaf @…"
803297072677982209,2016-11-28 17:58:41,"RT @NewCo: Tune in live on Periscope at 10AM for @johnbattelle's interview with @LibbySchaaf, Mayor of Oakland."
803293670464069633,2016-11-28 17:45:10,We pledge to protect our immigrant communities and families so they can continue to live their lives free of fear. https://t.co/MngTQAAG5u
803125987365908480,2016-11-28 06:38:51,@Moonrabs https://t.co/MngTQAAG5u
803125812891258880,2016-11-28 06:38:09,"RT @NewCo: Join us live tomorrow morning for @johnbattelle's interview with @LibbySchaaf, Mayor of Oakland, then Lori Goler, Head of People…"
803082893081747457,2016-11-28 03:47:36,The Parks &amp; Recreation Foundation launched a fundraising drive to support Mosswood Park following the wknd fire… https://t.co/IqtIIpKCH1
803037402361040896,2016-11-28 00:46:51,9 - ✌🏼️. Rollercoaster Win by Oakland. #RaiderNation get home safe.
802291291337859072,2016-11-25 23:22:04,"Show some love this #SmallBusinessSaturday to @showtelloakland, which promotes local artists, makers and Black fema… https://t.co/NbytnkxaqZ"
802267557805723648,2016-11-25 21:47:45,W E   A R E   O A K L A N D. #PlaidFriday #shopsmall https://t.co/glLCjhx6dk
802266295571910657,2016-11-25 21:42:44,"Thanks for joining us today bright and early for #PlaidFriday activities in Oakland, @TinaTamale! https://t.co/9lakXhdTIk"
802257111199584256,2016-11-25 21:06:15,RT @beastmodestore: Come into the BeastMode store &amp; get 24% off on everything today for Black Friday! We got new stuff! Check us out!  #Bla…
802243730560282624,2016-11-25 20:13:04,RT @HieroImperium: How u let the mayor beat you down to the Hiero Booth? Politicking with @LibbySchaaf at the @HieroImperium pop-up at @0ak…
802221149341917184,2016-11-25 18:43:21,"This Thanksgiving, the @CastlemontHigh football team was giving thanks &amp; giving back. @OUSDNews @ShondaScott360 https://t.co/dsyl70zbdv"
802216936461303809,2016-11-25 18:26:36,"RT @NoelGallo5: Thanksgiving-Gratitude is our greatest virtue❤️Be Grateful for LIFE that we are given, Mentors for their guidance,Family fo…"
802216908946739200,2016-11-25 18:26:30,"RT @OPDChris: Thankful for #OaklandPolice Area 4 patrol, Training staff &amp; academy trainees for their Thanksgiving feast today honoring our…"
801974430238806016,2016-11-25 02:22:58,RT @OaklandOPR: https://t.co/QfW3SUa3OD
801968195322032128,2016-11-25 01:58:12,@youthradio @GSWfoundation @KDTrey5 @youthradio @GSWfoundation @KDTrey5 👏🏼 #imthankfulfor people and partners who support Oakland kids.
801926304740216833,2016-11-24 23:11:44,Joined in the fun at the Dimond District Turkey Lunch. Thx to all the volunteers + the team at Taste of Puerto Rico… https://t.co/rZpwWvaglv
801924659977461760,2016-11-24 23:05:12,The generosity in our city is beautiful. #ImThankfulFor Good Fellas Motorcycle Club who fed those in need today at… https://t.co/Q3uezE0Xdr
801241012702093312,2016-11-23 01:48:38,Thank you Paul Chavez of  @centrolegal &amp; all the immigrant rights + advocacy orgs who participated in today's round… https://t.co/RMJpYOOk0V
801239686584799232,2016-11-23 01:43:22,"RT @centrolegal: Thank you KQED for covering this important story.

“We are not going to go down without a fight. This is too... https://t.…"
801238164757020672,2016-11-23 01:37:19,"Closing out a busy news day by talking with @gianna_franco of @957thegame re: @RAIDERS, @Athletics, stadiums, &amp; mor… https://t.co/grX6j04tJJ"
801233568974311425,2016-11-23 01:19:03,RT @CompactofMayors: .@MikeBloomberg on how mayors along with business and citizens will drive US commitments made in Paris going forward h…
801232880244432896,2016-11-23 01:16:19,"RT @Tyska: #Turkey trifecta! Words, pics &amp; video. #Thanksgiving Dinner @OaklandMarriott: https://t.co/XbrTAp7mxJ @oakland @annieforoakland…"
799838645695848448,2016-11-19 04:56:08,RT @Abel_Guillen: Tonight we mourn our dead and fight like hell for the living.  #TDOR #sayhername @woodstiff @NancyOMalley @MJH510 https:/…
799734625597652992,2016-11-18 22:02:47,"Join us tomorrow 830-Noon in District 7 for a Community Clean-Up. 
Location: 100th Ave &amp; International Blvd (St. Bertrand’s parking lot)"
799729214333169664,2016-11-18 21:41:17,"RT @PPact: Trump just tapped anti-abortion, anti-Planned Parenthood Sen. Jeff Sessions to be Attorney General. Think he'll keep you safe? T…"
799376728619556864,2016-11-17 22:20:38,RT @LauraAnthony7: @LibbySchaaf says she will work with new @MLBAthletics leadership to build new facility. @Oakland @OAKauthentics https:/…
799345382685716480,2016-11-17 20:16:05,RT @GenesysWorksBA: .@SalesforceOrg's commitment to career awareness &amp; empowerment for young people is not just charity. It's a talent solu…
799019833186603010,2016-11-16 22:42:27,She will stand for what’s right &amp; keep up the fight to defend our values in Washington. Thank you @RepBarbaraLee. https://t.co/GTCfzfqyMA
799003101382311936,2016-11-16 21:35:58,Congratulations to fellow Skyline Titan @tomhanks on being named as a recipient of the Presidential #MedalofFreedom… https://t.co/QiFJpJo9uZ
798993960685355008,2016-11-16 20:59:39,"Committed to working w/ U.S. mayors to advance #ClimateAction plans, build resiliency, create more sanctuary cities. https://t.co/HUBwPIZ2Ai"
798991395331551232,2016-11-16 20:49:27,The 18th Annual Transgender Day of Remembrance event @ Oakland City Hall is FRI https://t.co/FLnddtAlCY (via… https://t.co/JBoo2ng0Ok
798938612813287424,2016-11-16 17:19:43,"RT @EastBayExpress: Oakland's @LibbySchaaf on Trump: Time to ""Move Beyond Anger To Action""

https://t.co/mSrYgqjwYr"
798628969780084736,2016-11-15 20:49:18,@marcprecipice Yes. We’ll proudly stand as a sanctuary city – protecting our residents from what we deem unjust federal immigration laws
798628814578294784,2016-11-15 20:48:41,@jsagafi We’ll proudly stand as a sanctuary city – protecting our residents from what we deem unjust federal immigration laws
798628754532642816,2016-11-15 20:48:27,@RichardOzer YES. We’ll proudly stand as a sanctuary city – protecting our residents from what we deem unjust federal immigration laws
798628378903351296,2016-11-15 20:46:57,"@jsagafi I’ll continue to work w/ progressive-minded mayors to advance climate action plans, build resiliency, and create sanctuary cities."
798601442122604544,2016-11-15 18:59:55,RT @OakDOT: Join us this week to participate in @Oakland's upcoming Park Blvd project. Chinese language flyer attached https://t.co/CkF1p8g…
798592474293751808,2016-11-15 18:24:17,RT @CompactofMayors: Here's why urban areas must be the leaders championing ambitious &amp; robust efforts to mitigate #climatechange. https://…
798272305684049922,2016-11-14 21:12:03,"I join in expressing heartfelt condolences to the family &amp; friends of Gwen Ifill. A force for truth, inspiration to… https://t.co/jk9X22DUVp"
798265405986832384,2016-11-14 20:44:38,"RT @WhiteHouse: ""Michelle and I want to offer our deepest condolences to Gwen Ifill’s family and all of you…on her passing"" —@POTUS: https:…"
798014558510026752,2016-11-14 04:07:51,A strong statement was made today in Oakland. https://t.co/Vqpd9xfD7r https://t.co/bc6kfAP1uk
797986031400206336,2016-11-14 02:14:30,"RT @HonSokhomMao: Protesters Join Hands Around Lake Merritt in Oakland to Protest Trump, Hate Crimes |
   
East Bay Express https://t.co/8u…"
797981695513280512,2016-11-14 01:57:16,"RT @OaktownLove: Proud day to be an Oaklander. An unbroken chain, encircling 3mi #LakeMerritt. #LoveTrumpsHate every day, all day. https://…"
797981631894011904,2016-11-14 01:57:01,"RT @fineplanner: Beautiful images from Oakland's Lake Merritt, perfectly capture today's protest. https://t.co/2IBEn3JE6L via @SFGate https…"
797981506090123264,2016-11-14 01:56:31,RT @CBSSF: Thousands gather around #LakeMerritt in #Oakland to hold hands in #protest of #DonaldTrump https://t.co/5QSkkob4gv
797981408803201024,2016-11-14 01:56:08,"@Sophie_Bousset @Oaklandish shop local, eat local, donate to local community based Orgs. Bar 355 on 19th to host ev… https://t.co/h3uMww6rS0"
797883098893422592,2016-11-13 19:25:29,Promoting unity and healing in Oakland. https://t.co/Q2hkUrwWew
797639298585530368,2016-11-13 03:16:42,RT @MoneyLynch: We fighting breast cancer every month. New exclusive dropped on https://t.co/4pxs8eZCjB. Proceeds go to charities in da tow…
797638712204984320,2016-11-13 03:14:23,"RT @reginaoak: Celebrating my dad, Howard Jackson on Veterans Day. 2012 Veteran of the Year. Pioneer in race relations @MarineCorpsUSA  @Li…"
797504472779919364,2016-11-12 18:20:57,"RT @TSFF: So important for our team to be here at #FacingRace, listening, engaging abt multicultural movements. Preparing for the work ahea…"
797335073963929600,2016-11-12 07:07:50,Saturday: Enjoy the beautiful sounds of @OakInterfaith and community choirs from across northern CA ...… https://t.co/YLIC4IRjJm
797286059402924032,2016-11-12 03:53:04,Thank you for this @SFBART. https://t.co/r22nnCcCy3
797285036764475392,2016-11-12 03:49:00,@Pauline94577 thank you for the time today. I look forward to many more constructive conversations moving forward.
797273568677507076,2016-11-12 03:03:26,RT @0aklandish: Oakland nonprofits: please apply by midnight Sunday 11/13 if you seek partnership/collab/donations from us in 2017 https://…
797273028535013376,2016-11-12 03:01:17,RT @mapirner: Thank you so much to @MCHammer for the support of the #OaklandPromise. Happy to say we raised enough to open all K2C kids sav…
797272856920850433,2016-11-12 03:00:36,"RT @KamalaHarris: CA has the largest number of immigrants, both documented and undocumented, in the US — and I will fight for them. We are…"
797272787379335173,2016-11-12 03:00:19,RT @OakInterfaith: Join Oakland Interfaith Community Choir tomorrow and enjoy the beautiful sounds of community choirs from across... https…
796895783492546560,2016-11-11 02:02:15,Continuing the Conversation -- Resources for Talking About the #Election2016 via @OUSDNews: https://t.co/YJazHxe4CU
796894741971406848,2016-11-11 01:58:06,RT @natssfatss: My English teacher put this on her door today.. https://t.co/ZYGiPtgiCJ
796868442536099840,2016-11-11 00:13:36,Proud to see so many Oakland students expressing their frustration &amp; disappointment w/ #Election2016 peacefully &amp; c… https://t.co/m1YzN5i3vw
796852258801479680,2016-11-10 23:09:17,Left: Vandalism //// Right: Resiliency. Downtown + Chinatown businesses do not deserve to be on the receiving end o… https://t.co/sHtlUH9FL5
796842956984500225,2016-11-10 22:32:20,@RAlDERFAN I agree. Its important to know that the overwhelming majority of protesters did not commit any acts of vandalism.
796836883435094016,2016-11-10 22:08:12,RT @fruitvalelocal: Oak high schoolers organized peaceful protest this morning. When asked why they stopped chanting when mayor spoke they…
796833997112229889,2016-11-10 21:56:44,"Restorative Justice Week in Oakland | NOVEMBER 14-20, 2016 https://t.co/nE5MS4ACAM #RestorativeJustice @OUSDNews @youthradio"
796830938831273984,2016-11-10 21:44:34,"RT @FaridaJhabvala: Over 100 Latino, AA students unhappy w Trump become part of @LibbySchaaf remarks to keep protests peaceful, positive ht…"
796801723209687040,2016-11-10 19:48:29,".@Oaklandish, opened by woman of color 2 celebrate pride of America's most progressive city. Lift her up, don't tea… https://t.co/GujjajviJE"
796797116492328960,2016-11-10 19:30:11,RT @dcstpaul: this city is a beacon of hope. Not venue for destruction #Oakland Mayor  @LibbySchaaf https://t.co/ggBOMbJBhl
796781652269666305,2016-11-10 18:28:44,@SovernNation I am NOT opposed to marchers. I am opposed to vandals causing significant destruction to our vulnerable local/small businesses
796772302188748801,2016-11-10 17:51:34,Meet Somnuk P -- He has owned his small restaurant for 2 years after immigrating to America from Laos. He is not ou… https://t.co/GnfiGgBKrS
796511269947850756,2016-11-10 00:34:19,@OGpenn @Oakland Here is my full statement on the 2016 election from this afternoon: https://t.co/1PktkPtjfA
796484184730583041,2016-11-09 22:46:42,My statement following the 2016 Election. https://t.co/TvNfk7EljF
796483609142005760,2016-11-09 22:44:25,"RT @northoaklandnow: A family with ""free hug"" signs in downtown Oakland. Photo by @TheRachelLoyd https://t.co/Uc5COHrboW"
796170041947353088,2016-11-09 01:58:24,"RT @IsaacFitzgerald: Shout-out to the elderly woman on the Q train this morning who was quietly crying while holding her ""I Voted"" sticker…"
796169188616212480,2016-11-09 01:55:01,@MJH510 @MollyTafoya Hi Molly! cc: @EmergeCA @EmergeAmerica @IGNITE_National
796168650596024320,2016-11-09 01:52:53,Polls in Alameda County are open til 8. Have you voted yet? Reply with an #Ivoted sticker selfie! And If you're in… https://t.co/mpHaces4GZ
796167757498720256,2016-11-09 01:49:20,"RT @HillaryClinton: Remember, if you are in line before polls close, you can vote! Have a question? Call 1-917-444-5915. https://t.co/2MVKO…"
796126544968044544,2016-11-08 23:05:34,"RT @g__mags: Oakland is doing some good things. Thanks, @LibbySchaaf. @SPUR_Urbanist: A New Vision for Oakland’s Streets https://t.co/NnsEu…"
796119836795359232,2016-11-08 22:38:54,"UPDATE: The mother and family of the baby reported abandoned to police this morning, has come forward to authoritie… https://t.co/n0vELwzzDQ"
796098499225919488,2016-11-08 21:14:07,"RT @rideact: From our headsigns to our Voter Registration bus, we're committed to getting out the vote! #GOTV Polling place full of voters…"
796092045639065600,2016-11-08 20:48:29,@BETO_TEN6 @KQEDnews Try this: https://t.co/t9XVY6V135
796081482359943168,2016-11-08 20:06:30,THURSDAY: Make the #OaklandPromise a reality. Join @Goapele &amp; @DWayneWiggins as we celebrate Oakland students. https://t.co/NF0xv4JsB8
796074485010939904,2016-11-08 19:38:42,The City is asking for community support. This is heartbreaking. https://t.co/zRnNMMaBQX
796072375389298690,2016-11-08 19:30:19,.@Oakland staff who vote by mail can drop off ballots @ the Clerk's office (thx @LaTondaSimmons!) 1 Frank H Ogawa Plaza/2nd Floor until 8pm
796030862659719168,2016-11-08 16:45:21,"RT @KQEDnews: Oh no, where's my polling place! Enter your address and we'll help you out. #Election2016 https://t.co/OfjsKdrSUU https://t.c…"
795901311765991424,2016-11-08 08:10:34,#ImVotingBecause I want to invest in a better quality of life for all Oaklanders. I hope you'll join me. https://t.co/13W4LWaEfY
795867449136553988,2016-11-08 05:56:01,"Just a reminder, tomorrow is Election Day. I know, it's finally here. Here are a few simple reminders via… https://t.co/RendkSO4P6"
795866394822705153,2016-11-08 05:51:49,RT @957thegame: Out here breaking records! Congrats to Steph Curry for the most threes made in a single game! #StephGonnaSteph https://t.co…
795865863114981376,2016-11-08 05:49:42,"RT @KamalaHarris: .@BarackObama is right, America is a country of optimism and hope. We cannot give in to division and fear tomorrow. https…"
795865675822575616,2016-11-08 05:48:58,"RT @DanAmira: Polls are an educated guess, not a guarantee. Don't celebrate before we've reached the end zone. Vote. https://t.co/fcTDNmKkk7"
795812148085563392,2016-11-08 02:16:16,"""Local gov must take bold steps to put in place a new model of equitable growth."" - Angela Glover Blackwell https://t.co/SbqE1vwqOu #YesonKK"
795803023133929474,2016-11-08 01:40:00,RT @LWV_Oakland: Tomorrow's the day! We've got you covered. https://t.co/xwrvZbGh6n #VotingRights #2016Election #Oakland
795802547168505856,2016-11-08 01:38:07,"RT @oaklandmuseumca: Looking good, Oakland. #LakeMerritt #Sunset 🌅 https://t.co/zN9Oy4JuEj"
795802359775383552,2016-11-08 01:37:22,RT @transpoakland: Putting in work for the candidate endorsed by @potus &amp; @Skinner4Senate - @MooreforOakland !! https://t.co/7DP6UeSsah
795802177256058880,2016-11-08 01:36:39,RT @cfarivar: Monday evening in #Oakland https://t.co/ny3ZHhEcbN
795797603459866624,2016-11-08 01:18:28,RT @SocialInOakland: The Specialist: Poll Locator https://t.co/uZnnZQnsPd
795747518235582464,2016-11-07 21:59:27,RT @oaklandpoliceca: OPD Sergeant &amp; community pitch in to help friend take steps to achieving a lifelong dream. The dream to fly. #ForQuinc…
795706934665936896,2016-11-07 19:18:11,RT @KALW: .@SFBART carries almost 4x as many riders as it did 1975. Measure RR would fund an infrastructure upgrade: https://t.co/fZmvm6KUP…
795701209071947776,2016-11-07 18:55:26,V  O  T  E. Thanks @GirlsIncAC! https://t.co/t9XVY6V135 https://t.co/YOvh25bVgm
795672280751710208,2016-11-07 17:00:29,"Oakland, SF and Orinda mayors come together for bay area families, our environment  and the local economy in suppor… https://t.co/eEzzx8BiO7"
795668905133940736,2016-11-07 16:47:04,"RT @TransForm_Alert: Live from #Oakland city hall, supporting #MeasureRR with @mayoredlee @GavinNewsom @LibbySchaaf @yesforbart @BikeEastBa…"
795536513098354688,2016-11-07 08:00:59,We have an opportunity to make long overdue investments in streets &amp; sidewalks AND prevent displacement. #yesonKK https://t.co/cvENLLECqO
795497151472091136,2016-11-07 05:24:35,RT @CA_Dem: Have questions about where or how to vote? Don't hesitate to call our voter hotline. 1-877-321-VOTE https://t.co/q8UgzyIS97
795490319886225408,2016-11-07 04:57:26,"@CarlosG76503141 @slim503 team, fans, and the Oakland tax payers who I am most responsible to."
795489804708261888,2016-11-07 04:55:23,🔥 best in the west 🔥 https://t.co/mwZQDC7M7M
